Week,SKU Code,Qty
26,570293,1
26,570297,1
26,570599,2
26,570600,1
26,570927,34
26,570928,24
26,570929,24
26,570932,2
26,570934,2
26,570935,7
26,570938,1
26,570939,5
26,570940,16
26,570941,19
26,570942,24
26,570943,14
26,570944,7
26,570959,22
26,570961,105
26,570963,25
26,570965,5
26,570966,38
26,570967,18
26,570969,38
26,570970,15
26,570971,35
26,570972,22
26,570973,26
26,570974,6
26,570975,33
26,570976,15
26,570977,19
26,570978,43
26,570997,1
26,570998,1
26,570999,1
26,571002,2
26,571004,1
26,571008,3
26,571018,4
26,571021,2
26,571030,7
26,571032,1
26,571033,2
26,571034,3
26,571035,1
26,571036,2
26,571131,30
26,571132,4
26,571133,6
26,571134,4
26,571135,2
26,571136,11
26,571137,5
26,571138,37
26,571139,7
26,571140,4
26,571141,9
26,571223,24
26,571225,26
26,571227,13
26,571229,7
26,571230,3
26,571231,8
26,571234,9
26,571235,23
26,571238,2
26,571242,1
26,571243,1
26,571245,6
26,571247,16
26,571248,6
26,571249,12
26,571250,1
26,571252,1
26,571253,15
26,571254,1
26,571255,1
26,571257,2
26,571259,6
26,571260,2
26,571261,2
26,571262,1
26,571265,2
26,571268,2
26,571269,6
26,571270,5
26,571271,2
26,571272,1
26,571273,6
26,571277,1
26,571278,1
26,571378,2
26,571379,13
26,571424,22
26,571425,6
26,571426,9
26,571427,4
26,571429,1
26,571439,5
26,571440,7
26,571927,4
26,571932,6
26,571933,5
26,571939,8
26,571941,3
26,571942,2
26,571945,2
26,571947,5
26,571949,2
26,572025,3
26,572034,6
26,572053,3
26,572055,4
26,572056,9
26,572057,1
26,572058,1
26,572061,4
26,572063,4
26,572065,1
26,572075,3
26,572280,1
26,572282,6
26,572283,1
26,572285,1
26,572287,1
26,572288,1
26,572293,1
26,572296,1
26,572323,2
26,572324,2
26,572325,1
26,572326,1
26,572327,3
26,572368,1
26,572516,3
26,572517,7
26,572518,2
26,572519,6
26,572520,13
26,572521,2
26,572526,3
26,572547,9
26,572548,2
26,572550,7
26,572553,1
26,572578,3
26,572579,5
26,573031,3
26,573032,1
26,573033,3
26,573325,1
26,573327,1
26,573329,3
26,573331,3
26,573333,1
26,573335,1
26,573336,2
26,573338,3
26,573340,5
26,573341,1
26,573342,2
26,573343,1
26,573347,2
26,573348,2
26,573556,1
26,573557,1
26,573558,1
26,573559,4
26,573560,2
26,573561,1
26,573564,3
26,573566,1
26,573574,1
26,573578,2
26,573580,6
26,573581,5
26,573582,3
26,573583,2
26,573584,2
26,573611,1
26,573613,1
26,573614,1
26,573615,1
26,573616,2
26,573617,2
26,573708,1
26,573742,1
26,573744,4
26,573745,1
26,573746,1
26,573747,2
26,573748,12
26,573749,4
26,573792,2
26,573836,2
26,573837,2
26,574095,2
26,574096,2
26,574097,1
26,574098,8
26,574099,4
26,574100,2
26,574102,3
26,574103,1
26,574105,4
26,574106,6
26,574108,1
26,574111,1
26,574113,2
26,574115,2
26,574117,1
26,574314,3
26,574315,1
26,574550,1
26,574552,4
26,574553,4
26,574554,2
26,574555,4
26,574742,8
26,574743,9
26,574744,21
26,574745,30
26,574746,9
26,574752,1
26,574755,1
26,574757,2
26,574758,1
26,574759,1
26,574760,3
26,574762,3
26,574764,4
26,574864,6
26,575052,1
26,575053,2
26,575055,3
26,575057,1
26,575069,1
26,575070,1
26,575072,1
26,575073,1
26,575074,1
26,575076,10
26,575084,1
26,575085,1
26,575086,2
26,575091,1
26,575093,1
26,575097,1
26,575099,1
26,575103,3
26,575104,1
26,575848,2
26,575850,1
26,575851,3
26,575852,2
26,575853,1
26,575854,1
26,575855,2
26,575860,4
26,575861,1
26,575862,1
26,575863,2
26,575864,2
26,575865,1
26,575866,2
26,575868,1
26,575875,2
26,575876,3
26,575877,1
26,576393,1
26,576394,1
26,576395,1
26,576396,1
26,576397,1
26,576401,1
26,576402,1
26,576514,6
26,576516,1
26,576518,4
26,576519,1
26,576520,2
26,576523,1
26,576524,1
26,576526,2
26,576852,1
26,576855,2
26,576856,1
26,576857,2
26,576861,2
26,576862,1
26,576864,1
26,576865,3
26,576866,2
26,576867,3
26,576869,5
26,576871,1
26,576872,4
26,576876,3
26,576877,3
26,576879,1
26,576880,4
26,576882,3
26,576883,4
26,576886,5
26,576887,2
26,576888,4
26,576889,1
26,576890,3
26,576892,1
26,576893,1
26,576894,3
26,576896,3
26,576897,6
26,576898,1
26,576899,4
26,576939,1
26,576948,2
26,576985,2
26,576986,3
26,577169,1
27,504963,1
27,506150,41
27,506152,7
27,506153,14
27,506154,11
27,506172,17
27,506173,30
27,506280,87
27,506527,15
27,508804,5
27,508806,1
27,508809,2
27,508811,3
27,508812,3
27,508813,8
27,508824,6
27,508825,7
27,508836,4
27,508839,1
27,508840,5
27,508848,3
27,510292,4
27,517693,6
27,518228,5
27,518243,3
27,518445,4
27,518538,4
27,522192,7
27,522342,5
27,522628,4
27,524361,3
27,526208,8
27,526307,5
27,526308,13
27,526309,1
27,526310,3
27,526584,36
27,526586,5
27,527097,6
27,527495,5
27,527497,1
27,528193,4
27,528194,4
27,528201,1
27,528202,1
27,528814,8
27,528815,17
27,529497,9
27,530297,25
27,530298,23
27,530299,29
27,530302,25
27,530343,19
27,530344,13
27,530345,5
27,531179,19
27,531219,11
27,531221,1
27,531222,1
27,531224,4
27,531991,5
27,532008,41
27,532009,13
27,532319,4
27,532555,2
27,533051,4
27,533060,1
27,533287,2
27,533289,1
27,533290,2
27,533360,6
27,533361,4
27,533401,5
27,533402,19
27,533407,5
27,533408,7
27,533683,1
27,533685,4
27,533770,25
27,533771,18
27,533991,5
27,534103,1
27,534104,3
27,535310,11
27,535858,8
27,535993,12
27,537439,1
27,538344,5
27,538603,2
27,538746,14
27,540362,4
27,540363,6
27,540364,2
27,540365,1
27,541547,2
27,541548,4
27,541958,39
27,542954,2
27,543522,4
27,544024,6
27,544922,11
27,544923,4
27,544924,8
27,545187,11
27,545188,6
27,545189,6
27,545190,2
27,545191,1
27,545192,4
27,545194,7
27,545229,2
27,545230,13
27,545231,6
27,545482,2
27,545784,14
27,545813,1
27,545814,3
27,545831,4
27,546818,6
27,546918,1
27,547494,10
27,547495,4
27,547496,6
27,547497,1
27,547675,1
27,548243,3
27,548919,130
27,549381,6
27,549382,12
27,550680,3
27,550892,8
27,551008,4
27,551009,14
27,552236,47
27,552237,2
27,553091,1
27,553092,21
27,553093,4
27,553094,5
27,553819,1
27,553830,1
27,553853,9
27,553857,8
27,553858,21
27,554276,3
27,554289,5
27,554290,8
27,554439,3
27,554864,2
27,555341,2
27,555345,10
27,555347,9
27,555348,4
27,555350,4
27,555351,3
27,555901,2
27,555902,3
27,555903,6
27,555904,10
27,555905,1
27,555909,9
27,555911,6
27,555912,4
27,555916,2
27,555945,53
27,556563,5
27,556564,4
27,557155,22
27,557156,13
27,557157,8
27,557159,19
27,557160,5
27,557163,2
27,557438,25
27,558649,4
27,558818,2
27,562018,4
27,562021,4
27,562022,0
27,562027,1
27,562028,5
27,562030,2
27,562034,5
27,562036,2
27,562040,5
27,562041,1
27,562255,1
27,562394,3
27,562395,1
27,562396,5
27,562400,1
27,562401,1
27,562407,1
27,562409,1
27,562790,4
27,562946,13
27,562990,1
27,563013,18
27,563634,4
27,563824,20
27,563936,25
27,563937,1
27,564052,1
27,564253,1
27,564257,49
27,564587,1
27,564589,1
27,564878,1
27,564881,5
27,564901,5
27,566767,18
27,567370,9
27,567371,2
27,567373,10
27,567374,8
27,567389,19
27,567391,1
27,567392,3
27,567394,1
27,567395,2
27,567468,1
27,567469,2
27,567470,1
27,567471,1
27,567473,6
27,567474,4
27,567840,1
27,568417,4
27,568422,2
27,568953,1
27,568954,2
27,568957,1
27,568959,2
27,568960,11
27,568967,12
27,568968,1
27,568971,9
27,568972,8
27,568974,15
27,568975,17
27,568976,76
27,569113,1
27,569115,3
27,569116,1
27,569117,9
27,569118,2
27,569124,1
27,569192,2
27,569193,15
27,569194,9
27,569211,8
27,569802,6
27,569803,8
27,570291,3
27,570292,19
27,570297,1
27,570598,3
27,570599,5
27,570600,2
27,570728,1
27,570731,1
27,570732,1
27,570734,1
27,570735,2
27,570927,46
27,570928,41
27,570929,32
27,570932,1
27,570934,1
27,570935,3
27,570937,1
27,570938,2
27,570939,9
27,570940,17
27,570941,18
27,570942,40
27,570943,26
27,570944,7
27,570959,16
27,570961,110
27,570963,36
27,570965,12
27,570966,35
27,570967,22
27,570969,49
27,570970,18
27,570971,35
27,570972,22
27,570973,43
27,570974,9
27,570975,37
27,570976,9
27,570977,22
27,570978,28
27,570997,2
27,570998,2
27,570999,3
27,571002,1
27,571005,1
27,571006,1
27,571018,6
27,571021,3
27,571030,6
27,571031,3
27,571032,1
27,571033,2
27,571034,1
27,571035,2
27,571036,1
27,571131,45
27,571132,8
27,571133,7
27,571134,2
27,571135,4
27,571136,5
27,571137,6
27,571138,28
27,571139,11
27,571140,4
27,571141,24
27,571156,1
27,571223,23
27,571224,2
27,571225,37
27,571226,1
27,571227,15
27,571229,14
27,571230,4
27,571231,13
27,571232,1
27,571234,13
27,571235,23
27,571238,7
27,571241,1
27,571242,1
27,571245,5
27,571247,8
27,571248,15
27,571249,14
27,571251,1
27,571252,1
27,571253,11
27,571257,1
27,571259,25
27,571260,4
27,571263,1
27,571265,5
27,571268,1
27,571269,2
27,571270,11
27,571271,2
27,571272,4
27,571273,3
27,571378,8
27,571379,26
27,571424,19
27,571425,13
27,571426,14
27,571427,7
27,571428,4
27,571439,1
27,571440,19
27,571582,3
27,571583,1
27,571584,1
27,571585,2
27,571588,2
27,571599,1
27,571931,1
27,571932,5
27,571933,6
27,571939,3
27,571941,4
27,571945,3
27,571947,9
27,571949,4
27,572025,4
27,572034,7
27,572044,1
27,572053,5
27,572055,6
27,572056,14
27,572058,2
27,572059,1
27,572061,2
27,572063,6
27,572075,2
27,572282,9
27,572285,3
27,572288,3
27,572289,2
27,572290,1
27,572291,1
27,572292,1
27,572294,1
27,572298,1
27,572325,2
27,572326,1
27,572327,1
27,572516,3
27,572517,7
27,572518,1
27,572519,5
27,572520,13
27,572521,5
27,572526,2
27,572543,1
27,572546,1
27,572547,13
27,572548,10
27,572550,12
27,572553,2
27,572578,7
27,572579,3
27,572580,2
27,573030,1
27,573031,3
27,573033,8
27,573038,1
27,573324,1
27,573328,1
27,573329,4
27,573330,2
27,573331,6
27,573332,2
27,573333,2
27,573335,1
27,573336,1
27,573338,7
27,573340,9
27,573342,1
27,573343,3
27,573344,2
27,573345,2
27,573348,7
27,573556,1
27,573557,-1
27,573559,12
27,573560,1
27,573561,6
27,573562,1
27,573563,1
27,573564,6
27,573565,4
27,573567,2
27,573574,1
27,573578,2
27,573579,4
27,573580,2
27,573581,5
27,573582,1
27,573583,1
27,573584,3
27,573611,3
27,573612,1
27,573613,1
27,573614,1
27,573615,2
27,573616,1
27,573617,1
27,573705,1
27,573707,1
27,573708,2
27,573741,1
27,573742,2
27,573744,17
27,573745,2
27,573747,2
27,573748,15
27,573749,12
27,573750,1
27,573793,2
27,573836,2
27,574097,1
27,574098,3
27,574099,8
27,574100,2
27,574102,1
27,574103,4
27,574105,6
27,574106,6
27,574108,1
27,574109,1
27,574111,3
27,574112,2
27,574113,2
27,574114,1
27,574115,4
27,574116,2
27,574117,1
27,574314,1
27,574315,2
27,574549,1
27,574550,3
27,574553,4
27,574554,4
27,574555,3
27,574742,6
27,574743,1
27,574744,11
27,574745,12
27,574746,5
27,574753,2
27,574755,4
27,574757,2
27,574758,3
27,574759,1
27,574761,1
27,574762,7
27,574763,1
27,574764,10
27,574766,2
27,574864,3
27,575053,1
27,575065,1
27,575072,2
27,575073,1
27,575074,1
27,575076,4
27,575084,1
27,575085,2
27,575086,3
27,575087,2
27,575088,1
27,575091,2
27,575092,1
27,575093,1
27,575094,1
27,575095,1
27,575096,2
27,575100,2
27,575101,1
27,575104,1
27,575106,3
27,575848,1
27,575850,2
27,575851,2
27,575852,1
27,575853,1
27,575855,13
27,575858,1
27,575860,2
27,575861,1
27,575863,1
27,575866,1
27,575868,3
27,575869,1
27,575871,2
27,575876,2
27,575877,2
27,576393,1
27,576394,1
27,576401,2
27,576514,6
27,576515,1
27,576516,3
27,576518,8
27,576519,3
27,576520,1
27,576523,5
27,576524,5
27,576525,1
27,576852,1
27,576854,2
27,576856,1
27,576857,3
27,576861,5
27,576862,3
27,576864,3
27,576865,2
27,576866,2
27,576867,3
27,576868,7
27,576869,6
27,576870,1
27,576871,1
27,576872,9
27,576873,1
27,576874,1
27,576876,6
27,576877,1
27,576880,4
27,576881,2
27,576882,2
27,576883,4
27,576886,1
27,576887,3
27,576888,3
27,576889,2
27,576890,4
27,576892,3
27,576893,2
27,576894,4
27,576897,9
27,576898,5
27,576899,1
27,576919,2
27,576941,1
27,576943,2
27,576946,1
27,576948,3
27,576985,1
27,576986,1
27,577169,4
28,504963,2
28,506150,32
28,506152,6
28,506153,16
28,506154,15
28,506172,23
28,506173,28
28,506280,71
28,506527,21
28,508804,4
28,508808,5
28,508809,2
28,508811,4
28,508813,16
28,508824,6
28,508825,11
28,508836,2
28,508839,2
28,510292,4
28,517693,4
28,518228,12
28,518243,4
28,518445,7
28,518536,1
28,518538,9
28,522192,8
28,522342,7
28,522628,1
28,523309,1
28,524361,3
28,526208,15
28,526307,5
28,526308,4
28,526309,1
28,526310,5
28,526584,42
28,526586,15
28,527097,3
28,527495,5
28,527497,3
28,528193,9
28,528194,1
28,528201,1
28,528202,4
28,528814,3
28,528815,19
28,530297,37
28,530298,29
28,530299,40
28,530302,35
28,530343,20
28,530344,18
28,530345,4
28,531179,11
28,531219,11
28,531222,3
28,531224,11
28,531991,3
28,532008,37
28,532009,15
28,532319,1
28,532555,4
28,533051,3
28,533060,1
28,533287,6
28,533289,2
28,533290,3
28,533361,4
28,533401,8
28,533402,19
28,533407,7
28,533408,2
28,533683,11
28,533685,9
28,533770,29
28,533771,25
28,533991,11
28,534103,1
28,534104,7
28,535310,11
28,535858,15
28,535993,10
28,537439,1
28,538344,2
28,538746,15
28,538968,1
28,539742,8
28,540362,9
28,540363,11
28,540364,7
28,540365,1
28,541547,5
28,541548,2
28,541958,40
28,542954,2
28,543522,1
28,544024,6
28,544922,14
28,544923,6
28,544924,11
28,545187,20
28,545188,16
28,545189,12
28,545190,1
28,545191,5
28,545192,4
28,545194,12
28,545229,6
28,545230,18
28,545231,7
28,545784,20
28,545813,3
28,545814,6
28,545831,5
28,546818,7
28,546918,5
28,547494,10
28,547495,6
28,547496,3
28,547497,12
28,547675,5
28,548243,3
28,548919,165
28,549381,9
28,549382,4
28,550892,4
28,550893,1
28,551008,7
28,551009,9
28,551010,1
28,552236,54
28,552237,1
28,552621,1
28,553092,20
28,553093,5
28,553094,11
28,553853,9
28,553857,14
28,553858,16
28,554276,2
28,554289,8
28,554290,7
28,554439,1
28,554864,2
28,555341,2
28,555345,1
28,555347,8
28,555348,9
28,555350,5
28,555351,3
28,555901,1
28,555902,3
28,555903,7
28,555904,10
28,555905,1
28,555909,7
28,555911,5
28,555912,2
28,555916,1
28,555945,52
28,556432,1
28,556563,6
28,556564,5
28,557155,26
28,557156,8
28,557157,7
28,557159,12
28,557160,4
28,557162,2
28,557163,1
28,557438,36
28,558649,4
28,558818,3
28,561863,2
28,562018,2
28,562021,2
28,562022,1
28,562027,2
28,562028,4
28,562030,1
28,562034,8
28,562036,3
28,562040,4
28,562041,2
28,562394,8
28,562395,4
28,562396,6
28,562401,1
28,562407,1
28,562408,1
28,562409,4
28,562790,2
28,562946,8
28,562983,1
28,562989,1
28,562990,2
28,563013,9
28,563634,4
28,563824,31
28,563936,31
28,564052,1
28,564253,2
28,564257,36
28,564586,1
28,564877,1
28,564878,1
28,564881,2
28,564901,1
28,565729,1
28,566767,19
28,567016,1
28,567370,1
28,567371,5
28,567373,11
28,567374,6
28,567389,7
28,567391,2
28,567393,5
28,567394,1
28,567468,1
28,567469,3
28,567470,4
28,567471,4
28,567473,6
28,567474,4
28,568392,1
28,568417,1
28,568422,4
28,568953,6
28,568954,2
28,568957,3
28,568959,1
28,568960,6
28,568961,3
28,568967,12
28,568971,8
28,568972,4
28,568974,21
28,568975,21
28,568976,77
28,569113,2
28,569114,3
28,569115,1
28,569117,6
28,569124,3
28,569192,2
28,569193,18
28,569194,7
28,569211,2
28,569802,5
28,569803,8
28,570292,18
28,570294,1
28,570599,7
28,570600,5
28,570726,1
28,570731,1
28,570735,1
28,570927,55
28,570928,34
28,570929,30
28,570932,1
28,570933,3
28,570935,2
28,570937,3
28,570939,12
28,570940,18
28,570941,19
28,570942,35
28,570943,22
28,570944,4
28,570959,22
28,570961,95
28,570963,38
28,570965,5
28,570966,42
28,570967,27
28,570969,46
28,570970,38
28,570971,42
28,570972,29
28,570973,40
28,570974,20
28,570975,43
28,570976,18
28,570977,18
28,570978,38
28,570997,4
28,570998,2
28,570999,1
28,571003,1
28,571005,1
28,571006,2
28,571008,2
28,571018,10
28,571021,3
28,571030,5
28,571031,1
28,571032,6
28,571034,2
28,571035,1
28,571131,34
28,571132,5
28,571133,7
28,571134,7
28,571135,10
28,571136,10
28,571137,6
28,571138,40
28,571139,5
28,571140,3
28,571141,11
28,571223,32
28,571224,4
28,571225,29
28,571226,1
28,571227,17
28,571229,5
28,571230,3
28,571231,15
28,571234,6
28,571235,19
28,571238,5
28,571241,2
28,571243,4
28,571245,11
28,571246,2
28,571247,7
28,571248,17
28,571249,12
28,571252,1
28,571253,4
28,571257,1
28,571259,18
28,571260,2
28,571261,1
28,571265,6
28,571268,3
28,571269,5
28,571270,5
28,571271,3
28,571273,6
28,571378,8
28,571379,24
28,571424,32
28,571425,10
28,571426,13
28,571427,3
28,571428,1
28,571429,2
28,571439,2
28,571440,10
28,571583,1
28,571585,1
28,571586,1
28,571588,2
28,571589,1
28,571927,1
28,571931,2
28,571932,6
28,571933,7
28,571939,3
28,571941,6
28,571945,3
28,571947,6
28,571949,3
28,572025,4
28,572034,8
28,572053,6
28,572055,7
28,572056,7
28,572057,4
28,572061,5
28,572063,4
28,572075,1
28,572076,1
28,572077,2
28,572078,1
28,572280,1
28,572282,6
28,572283,3
28,572285,1
28,572288,1
28,572289,1
28,572290,1
28,572294,2
28,572296,3
28,572323,1
28,572324,1
28,572327,4
28,572368,1
28,572516,6
28,572517,6
28,572518,1
28,572519,5
28,572520,16
28,572521,4
28,572526,5
28,572543,2
28,572547,12
28,572548,5
28,572550,6
28,572553,2
28,572578,7
28,572579,7
28,572580,1
28,573030,1
28,573031,1
28,573033,6
28,573037,1
28,573039,2
28,573326,1
28,573329,4
28,573330,-1
28,573331,7
28,573335,5
28,573336,1
28,573337,2
28,573338,7
28,573339,1
28,573340,12
28,573342,2
28,573343,2
28,573344,1
28,573346,1
28,573348,2
28,573498,1
28,573502,1
28,573503,1
28,573509,1
28,573556,1
28,573557,1
28,573559,12
28,573560,2
28,573561,5
28,573563,2
28,573564,4
28,573565,1
28,573566,3
28,573578,1
28,573579,1
28,573580,3
28,573581,1
28,573584,4
28,573610,1
28,573613,1
28,573614,2
28,573615,2
28,573617,1
28,573705,2
28,573708,1
28,573741,1
28,573742,1
28,573744,13
28,573748,12
28,573749,15
28,573750,1
28,573798,1
28,573833,2
28,574096,1
28,574097,1
28,574098,7
28,574099,6
28,574100,3
28,574102,1
28,574103,3
28,574104,1
28,574105,5
28,574106,5
28,574107,1
28,574108,2
28,574109,1
28,574113,2
28,574115,4
28,574313,1
28,574315,2
28,574550,2
28,574552,2
28,574553,5
28,574554,4
28,574555,1
28,574742,1
28,574743,5
28,574744,12
28,574745,25
28,574746,13
28,574755,1
28,574757,1
28,574758,2
28,574762,2
28,574763,1
28,574764,8
28,574765,1
28,574766,4
28,574864,7
28,575052,3
28,575053,1
28,575054,1
28,575055,1
28,575056,1
28,575058,2
28,575061,5
28,575065,2
28,575072,2
28,575076,4
28,575086,6
28,575088,3
28,575092,1
28,575093,1
28,575094,1
28,575096,1
28,575097,1
28,575098,1
28,575100,1
28,575101,2
28,575103,1
28,575104,1
28,575105,1
28,575106,3
28,575848,1
28,575850,2
28,575852,1
28,575853,1
28,575854,4
28,575855,2
28,575861,1
28,575863,2
28,575866,1
28,575868,2
28,575873,3
28,575875,1
28,575876,1
28,575877,1
28,576394,1
28,576397,1
28,576400,2
28,576401,1
28,576402,1
28,576514,6
28,576516,1
28,576517,1
28,576518,2
28,576519,1
28,576520,1
28,576523,10
28,576524,1
28,576525,2
28,576526,2
28,576852,1
28,576854,2
28,576855,5
28,576856,1
28,576857,3
28,576858,1
28,576860,1
28,576861,4
28,576862,7
28,576863,6
28,576864,2
28,576865,2
28,576866,5
28,576867,7
28,576868,3
28,576869,9
28,576871,2
28,576872,10
28,576873,2
28,576876,3
28,576877,9
28,576880,3
28,576882,4
28,576883,7
28,576886,3
28,576887,6
28,576888,1
28,576889,2
28,576890,7
28,576891,1
28,576892,2
28,576893,2
28,576894,6
28,576895,1
28,576896,2
28,576897,9
28,576898,2
28,576899,5
28,576919,1
28,576920,1
28,576939,1
28,576940,1
28,576941,1
28,576942,3
28,576943,1
28,576944,1
28,576948,1
28,576985,2
28,576986,1
29,504963,1
29,506150,17
29,506152,7
29,506153,9
29,506154,16
29,506172,93
29,506173,99
29,506280,76
29,506527,19
29,508806,3
29,508808,1
29,508809,1
29,508810,1
29,508811,3
29,508812,2
29,508813,6
29,508824,4
29,508825,10
29,508836,5
29,508839,2
29,508840,4
29,508848,1
29,510292,5
29,517693,8
29,518228,4
29,518243,1
29,518445,10
29,518538,75
29,522192,7
29,522342,5
29,522628,5
29,524361,7
29,526208,5
29,526307,3
29,526308,8
29,526309,4
29,526310,2
29,526584,18
29,526586,14
29,527097,4
29,527495,7
29,527497,2
29,528193,5
29,528194,4
29,528202,4
29,528814,4
29,528815,17
29,529488,1
29,529497,2
29,530297,28
29,530298,29
29,530299,35
29,530302,35
29,530343,21
29,530344,17
29,530345,3
29,531179,12
29,531219,4
29,531222,1
29,531224,6
29,531992,1
29,532008,35
29,532009,9
29,533051,3
29,533287,3
29,533289,1
29,533290,3
29,533360,4
29,533361,2
29,533401,12
29,533402,20
29,533407,4
29,533408,2
29,533683,13
29,533685,3
29,533770,30
29,533771,16
29,533991,8
29,534104,1
29,535310,9
29,535858,18
29,535993,12
29,537439,1
29,538344,6
29,538746,20
29,539742,3
29,540362,4
29,540363,9
29,540364,3
29,540365,2
29,541547,4
29,541548,4
29,541958,35
29,542954,2
29,543522,3
29,544024,6
29,544922,15
29,544923,4
29,544924,11
29,545187,16
29,545188,12
29,545189,9
29,545190,2
29,545191,8
29,545192,5
29,545194,3
29,545229,1
29,545230,10
29,545231,9
29,545482,1
29,545483,2
29,545784,19
29,545813,2
29,545814,2
29,545831,2
29,546818,8
29,547494,10
29,547495,3
29,547496,4
29,547497,1
29,547675,2
29,548243,2
29,548919,178
29,549381,15
29,549382,5
29,550680,2
29,550892,2
29,551008,7
29,551009,4
29,551010,3
29,552236,44
29,552237,3
29,553092,25
29,553093,7
29,553094,8
29,553853,7
29,553857,8
29,553858,8
29,554276,3
29,554289,8
29,554290,15
29,554864,1
29,555345,2
29,555347,4
29,555348,6
29,555350,6
29,555351,3
29,555901,3
29,555902,2
29,555903,8
29,555904,7
29,555909,8
29,555911,7
29,555912,1
29,555916,8
29,555945,51
29,556563,5
29,556564,9
29,557155,26
29,557156,4
29,557157,9
29,557159,10
29,557160,4
29,557162,4
29,557163,1
29,557438,32
29,557468,1
29,558649,11
29,561867,1
29,562018,1
29,562021,4
29,562022,2
29,562027,1
29,562028,6
29,562030,2
29,562033,1
29,562034,5
29,562035,1
29,562036,4
29,562040,4
29,562256,1
29,562394,2
29,562395,2
29,562396,3
29,562407,1
29,562408,2
29,562409,4
29,562790,3
29,562946,8
29,562990,1
29,563013,4
29,563634,1
29,563824,33
29,563935,2
29,563936,21
29,564051,2
29,564257,27
29,564877,1
29,564881,11
29,564901,1
29,565732,1
29,566767,21
29,567370,6
29,567371,7
29,567372,4
29,567373,10
29,567374,10
29,567389,7
29,567391,2
29,567392,1
29,567393,3
29,567394,1
29,567395,2
29,567468,1
29,567469,2
29,567470,6
29,567471,4
29,567473,10
29,567474,4
29,568392,1
29,568417,4
29,568422,2
29,568953,4
29,568957,1
29,568959,1
29,568960,15
29,568961,2
29,568967,3
29,568969,1
29,568971,4
29,568972,1
29,568974,19
29,568975,21
29,568976,54
29,569113,2
29,569115,2
29,569117,4
29,569118,1
29,569124,3
29,569192,1
29,569193,12
29,569194,9
29,569211,5
29,569802,10
29,569803,19
29,570292,13
29,570293,1
29,570297,1
29,570598,3
29,570599,7
29,570600,4
29,570727,1
29,570729,1
29,570732,1
29,570927,44
29,570928,48
29,570929,33
29,570932,3
29,570935,1
29,570936,1
29,570939,9
29,570940,14
29,570941,21
29,570942,24
29,570943,25
29,570944,4
29,570959,13
29,570961,82
29,570963,22
29,570965,4
29,570966,31
29,570967,23
29,570969,47
29,570970,15
29,570971,38
29,570972,31
29,570973,27
29,570974,17
29,570975,31
29,570976,15
29,570977,10
29,570978,28
29,570997,1
29,570998,2
29,570999,1
29,571002,1
29,571005,1
29,571008,4
29,571018,11
29,571021,4
29,571030,6
29,571033,1
29,571034,4
29,571036,1
29,571131,39
29,571132,5
29,571133,8
29,571134,7
29,571135,6
29,571136,14
29,571137,9
29,571138,38
29,571139,5
29,571140,3
29,571141,19
29,571223,26
29,571225,19
29,571227,16
29,571229,7
29,571230,3
29,571231,17
29,571234,1
29,571235,19
29,571238,6
29,571241,1
29,571245,5
29,571246,1
29,571247,2
29,571248,24
29,571249,7
29,571250,1
29,571251,1
29,571253,5
29,571259,13
29,571260,1
29,571265,6
29,571268,1
29,571269,1
29,571270,6
29,571271,2
29,571272,5
29,571273,4
29,571278,1
29,571378,6
29,571379,15
29,571424,36
29,571425,12
29,571426,7
29,571427,8
29,571428,5
29,571439,5
29,571440,8
29,571584,1
29,571585,1
29,571588,1
29,571927,4
29,571931,2
29,571932,5
29,571933,13
29,571935,1
29,571939,9
29,571941,2
29,571945,7
29,571947,3
29,571949,2
29,572025,4
29,572034,3
29,572048,9
29,572053,6
29,572056,3
29,572058,2
29,572059,1
29,572061,1
29,572063,5
29,572077,1
29,572280,1
29,572282,9
29,572283,3
29,572284,2
29,572285,1
29,572286,1
29,572288,1
29,572293,1
29,572294,2
29,572296,1
29,572322,3
29,572323,3
29,572325,2
29,572327,2
29,572368,1
29,572516,4
29,572517,6
29,572518,3
29,572519,9
29,572520,11
29,572521,5
29,572526,5
29,572547,5
29,572548,2
29,572550,4
29,572578,6
29,572579,2
29,572580,1
29,573030,4
29,573031,1
29,573032,1
29,573033,1
29,573036,1
29,573327,1
29,573329,3
29,573330,2
29,573331,3
29,573333,3
29,573336,1
29,573337,1
29,573338,8
29,573339,1
29,573340,3
29,573342,4
29,573343,2
29,573344,1
29,573345,1
29,573346,2
29,573347,1
29,573348,3
29,573503,2
29,573511,1
29,573557,1
29,573559,16
29,573560,1
29,573561,4
29,573562,1
29,573563,3
29,573564,8
29,573565,7
29,573566,1
29,573578,1
29,573579,3
29,573580,9
29,573581,2
29,573583,1
29,573584,1
29,573585,1
29,573611,4
29,573613,1
29,573617,1
29,573708,1
29,573741,2
29,573744,18
29,573745,1
29,573746,2
29,573747,2
29,573748,20
29,573749,13
29,573750,1
29,573793,1
29,573831,1
29,574095,2
29,574096,4
29,574097,1
29,574098,3
29,574099,2
29,574100,3
29,574102,2
29,574103,4
29,574104,1
29,574105,9
29,574106,11
29,574112,1
29,574113,1
29,574114,1
29,574115,4
29,574118,1
29,574314,2
29,574550,6
29,574552,1
29,574553,5
29,574554,2
29,574555,3
29,574742,13
29,574743,18
29,574744,12
29,574745,7
29,574746,11
29,574755,2
