month_name,SKU Code,Qty
March,530345,23
March,531179,92
March,531219,40
March,531221,9
March,531222,6
March,531224,29
March,531991,11
March,531992,1
March,532001,1
March,532008,197
March,532009,99
March,532319,14
March,532555,9
March,533051,16
March,533052,4
March,533060,2
March,533287,22
March,533289,12
March,533290,10
March,533360,31
March,533361,30
March,533401,56
March,533402,70
March,533407,18
March,533408,21
March,533683,18
March,533685,30
March,533686,1
March,533770,84
March,533771,64
March,533991,11
March,534103,21
March,534104,21
March,534276,1
March,535310,45
March,535858,67
March,535993,46
March,537439,9
March,538344,20
March,538603,1
March,538746,50
March,539742,10
March,540362,18
March,540363,37
March,540364,17
March,540365,10
March,540916,1
March,541547,19
March,541548,9
March,541958,175
March,542954,13
March,543522,7
March,544024,49
March,544922,31
March,544923,21
March,544924,27
March,545187,48
March,545188,46
March,545189,68
March,545190,26
March,545191,38
March,545192,46
March,545194,37
March,545229,7
March,545230,51
March,545231,31
March,545482,4
March,545483,6
March,545784,105
March,545813,8
March,545814,6
March,545831,43
March,546258,3
March,546818,67
March,546918,10
March,547494,60
March,547495,39
March,547496,18
March,547497,20
March,547675,15
March,548243,16
March,548919,929
March,549381,73
March,549382,57
March,550680,14
March,550892,28
March,550893,22
March,551008,28
March,551009,41
March,551010,15
March,551802,2
March,552236,148
March,552237,9
March,552617,1
March,553090,1
March,553091,7
March,553092,19
March,553093,13
March,553094,20
March,553819,2
March,553853,10
March,553857,69
March,553858,74
March,554276,26
March,554289,42
March,554290,35
March,554437,1
March,554439,17
March,554864,4
March,555341,15
March,555345,20
March,555347,15
March,555348,24
March,555349,1
March,555350,18
March,555351,7
March,555354,1
March,555901,6
March,555902,12
March,555903,43
March,555904,41
March,555905,1
March,555909,25
March,555911,20
March,555912,9
March,555916,2
March,555945,63
March,555946,1
March,555952,1
March,556436,2
March,556564,35
March,557155,84
March,557156,14
March,557157,29
March,557158,3
March,557159,13
March,557160,21
March,557162,13
March,557163,6
March,557438,113
March,558649,19
March,558678,1
March,558818,12
March,559143,1
March,559145,1
March,561862,1
March,561865,1
March,561866,1
March,562018,24
March,562019,4
March,562021,10
March,562022,5
March,562027,12
March,562028,35
March,562030,8
March,562033,7
March,562034,25
March,562035,4
March,562036,23
March,562040,18
March,562041,14
March,562046,3
March,562394,15
March,562395,11
March,562396,44
March,562400,6
March,562401,4
March,562407,13
March,562408,8
March,562409,10
March,562790,13
March,562791,2
March,562946,32
March,562979,4
March,562981,2
March,562982,1
March,562983,4
March,562989,6
March,562990,9
March,563013,48
March,563634,31
March,563824,86
March,563935,47
March,563936,58
March,563937,4
March,564051,6
March,564052,3
March,564253,42
March,564257,23
March,564260,1
March,564876,1
March,564877,4
March,564881,50
March,564901,10
March,565727,1
March,565729,1
March,565732,3
March,566767,75
March,567017,1
March,567020,3
March,567101,6
March,567113,3
March,567370,11
March,567371,25
March,567372,3
March,567373,36
March,567374,46
March,567386,2
March,567389,31
March,567391,5
March,567392,8
March,567393,9
March,567394,9
March,567395,3
March,567470,10
March,567471,13
March,567473,18
March,567474,8
March,567840,4
March,568392,7
March,568417,11
March,568422,13
March,568949,1
March,568953,11
March,568954,10
March,568957,4
March,568959,11
March,568960,43
March,568961,1
March,568964,1
March,568967,41
March,568968,3
March,568971,9
March,568972,39
March,568974,54
March,568975,77
March,568976,13
March,569112,3
March,569113,9
March,569114,2
March,569115,23
March,569116,12
March,569117,23
March,569118,11
March,569124,25
March,569125,1
March,569126,2
March,569128,2
March,569192,15
March,569193,26
March,569194,39
March,569211,17
March,569802,11
March,569803,42
March,570291,13
March,570292,28
March,570293,1
March,570294,2
March,570297,2
March,570597,1
March,570598,7
March,570599,16
March,570600,8
March,570608,1
March,570723,1
March,570726,1
March,570727,1
March,570731,1
March,570732,2
March,570733,1
March,570927,184
March,570928,112
March,570929,117
March,570932,41
March,570934,13
March,570935,50
March,570936,49
March,570937,7
March,570938,41
March,570939,30
March,570940,45
March,570941,65
March,570942,121
March,570943,45
March,570944,18
March,570959,73
March,570961,419
March,570963,114
March,570965,43
March,570966,126
March,570967,98
March,570968,1
March,570969,186
March,570970,74
March,570971,178
March,570972,107
March,570973,141
March,570974,87
March,570975,166
March,570976,89
March,570977,87
March,570978,152
March,570997,3
March,570998,4
March,570999,1
March,571002,1
March,571003,1
March,571005,3
March,571006,2
March,571008,3
March,571018,52
March,571021,3
March,571024,1
March,571025,1
March,571030,14
March,571031,3
March,571032,1
March,571033,1
March,571035,10
March,571036,7
March,571131,190
March,571132,18
March,571133,31
March,571134,29
March,571135,51
March,571136,32
March,571137,33
March,571138,147
March,571139,23
March,571140,29
March,571141,50
March,571156,3
March,571158,2
March,571223,109
March,571225,148
March,571227,106
March,571229,42
March,571230,20
March,571231,49
March,571233,2
March,571234,35
March,571235,103
March,571238,30
March,571239,1
March,571241,3
March,571243,13
March,571245,40
March,571247,85
March,571248,70
March,571249,47
March,571253,40
March,571256,2
March,571257,1
March,571258,1
March,571259,66
March,571260,10
March,571261,13
March,571264,1
March,571265,30
March,571268,11
March,571269,14
March,571270,33
March,571271,10
March,571272,20
March,571273,13
March,571276,2
March,571277,2
March,571278,1
March,571279,4
March,571378,19
March,571379,51
March,571424,77
March,571425,34
March,571426,29
March,571427,38
March,571428,16
March,571429,8
March,571439,19
March,571440,34
March,571441,8
March,571442,4
March,571583,1
March,571585,1
March,571587,1
March,571588,2
March,571593,3
March,571594,3
March,571595,5
March,571596,1
March,571597,1
March,571598,3
March,571599,8
March,571600,3
March,571601,1
March,571602,4
March,571927,5
March,571931,18
March,571932,17
March,571933,60
March,571935,3
March,571939,28
March,571941,7
March,571942,15
March,571945,39
March,571947,21
March,571949,11
March,572023,1
March,572025,21
March,572034,37
March,572037,1
March,572042,10
March,572044,12
March,572048,29
March,572049,1
March,572053,25
March,572055,22
March,572056,31
March,572057,12
March,572058,14
March,572059,5
March,572061,29
March,572063,18
March,572075,2
March,572076,2
March,572078,2
March,572280,11
March,572281,4
March,572282,20
March,572283,18
March,572284,4
March,572285,12
March,572286,2
March,572290,2
March,572291,2
March,572292,1
March,572293,4
March,572294,6
March,572295,2
March,572296,9
March,572297,5
March,572322,10
March,572323,26
March,572324,5
March,572325,1
March,572326,3
March,572327,18
March,572349,1
March,572352,1
March,572363,1
March,572367,1
March,572368,10
March,572510,2
March,572511,1
March,572512,1
March,572516,20
March,572517,49
March,572518,11
March,572519,25
March,572520,64
March,572521,27
March,572523,1
March,572526,22
March,572530,1
March,572536,1
March,572541,1
March,572543,2
March,572545,1
March,572546,2
March,572547,15
March,572548,8
March,572549,1
March,572550,18
March,572551,1
March,572553,13
March,572578,19
March,572579,17
March,572580,9
March,572912,2
March,572913,1
March,573030,32
March,573031,26
March,573032,3
March,573033,11
March,573034,3
March,573035,2
March,573036,4
March,573037,1
March,573038,7
March,573039,7
March,573324,4
March,573325,3
March,573326,6
March,573327,1
March,573328,5
March,573329,18
March,573330,9
March,573331,19
March,573332,3
March,573333,5
March,573334,1
March,573335,9
March,573336,12
March,573337,6
March,573338,30
March,573339,2
March,573340,14
March,573341,9
March,573342,14
March,573343,23
March,573344,4
March,573345,3
March,573346,6
March,573347,5
March,573348,13
March,573494,3
March,573495,1
March,573496,3
March,573502,1
March,573556,1
March,573557,11
March,573558,3
March,573559,29
March,573560,12
March,573561,26
March,573562,10
March,573563,13
March,573564,21
March,573565,4
March,573566,5
March,573567,1
March,573569,1
March,573570,1
March,573572,1
March,573573,2
March,573578,8
March,573579,16
March,573580,27
March,573581,67
March,573582,3
March,573583,3
March,573584,2
March,573610,2
March,573611,10
March,573612,1
March,573613,4
March,573615,12
March,573616,8
March,573617,1
March,573705,2
March,573706,1
March,573707,2
March,573708,49
March,573741,8
March,573742,12
March,573743,8
March,573744,22
March,573745,13
March,573746,23
March,573747,8
March,573748,30
March,573749,16
March,573750,11
March,573792,1
March,573793,4
March,573794,1
March,573797,1
March,573798,2
March,573829,3
March,573830,7
March,573831,4
March,573832,4
March,573837,1
March,573838,2
March,573839,1
March,573840,1
March,574095,3
March,574096,1
March,574097,8
March,574098,16
March,574099,33
March,574100,19
March,574101,3
March,574102,19
March,574103,13
March,574104,9
March,574105,41
March,574106,82
March,574107,4
March,574108,5
March,574109,4
March,574110,4
March,574111,7
March,574112,6
March,574113,20
March,574114,7
March,574115,10
March,574116,6
March,574117,7
March,574118,5
March,574310,8
March,574311,3
March,574312,3
March,574313,4
March,574314,15
March,574315,1
March,574549,3
March,574550,11
March,574551,8
March,574552,2
March,574553,5
March,574554,3
March,574555,7
March,574742,41
March,574743,48
March,574744,32
March,574745,47
March,574746,32
March,574755,3
March,574756,3
March,574757,10
March,574758,4
March,574759,6
March,574760,10
March,574761,8
March,574762,20
March,574763,3
March,574764,6
March,574765,9
March,574766,4
March,574864,15
March,575052,1
March,575053,7
March,575054,5
March,575055,6
March,575056,4
March,575057,1
March,575058,3
March,575061,2
March,575065,1
March,575072,9
March,575073,6
March,575074,3
March,575075,1
March,575076,1
March,575084,1
March,575085,3
March,575086,8
March,575087,1
March,575088,1
March,575091,1
March,575093,3
March,575096,5
March,575097,2
March,575098,1
March,575101,8
March,575102,1
March,575103,17
March,575104,3
March,575105,6
March,575106,1
March,575848,3
March,575850,1
March,575851,1
March,575852,3
March,575854,1
March,575855,5
March,575858,1
March,575860,3
March,575861,3
March,575862,1
March,575863,4
March,575864,2
March,575865,1
March,575866,1
March,575868,1
March,575871,1
March,575872,1
March,575873,2
March,575874,1
March,575875,2
March,575876,1
March,575877,2
March,576393,3
March,576396,1
March,576400,1
March,576401,7
March,576402,4
March,576519,1
March,576523,2
March,576524,10
March,576525,1
March,576526,6
March,576748,1
May,504896,2
May,504963,4
May,506150,188
May,506152,42
May,506153,66
May,506154,63
May,506172,101
May,506173,153
May,506280,400
May,506527,45
May,508804,14
May,508806,18
May,508808,4
May,508809,11
May,508810,11
May,508811,10
May,508812,7
May,508813,11
May,508824,16
May,508825,40
May,508836,26
May,508839,10
May,508840,20
May,508847,1
May,508848,8
May,510292,12
May,517693,28
May,518226,1
May,518228,24
May,518243,31
May,518445,35
May,518536,5
May,518538,19
May,521426,2
May,522192,14
May,522342,22
May,522628,12
May,523309,17
May,524361,30
May,526208,46
May,526307,22
May,526308,37
May,526309,15
May,526310,15
May,526584,158
May,526586,49
May,527097,15
May,527495,52
May,527497,22
May,528193,28
May,528194,17
May,528201,15
May,528202,15
May,528814,23
May,528815,25
May,529488,6
May,529497,53
May,530297,141
May,530298,122
May,530299,165
May,530302,119
May,530343,69
May,530344,82
May,530345,25
May,531179,99
May,531219,36
May,531221,10
May,531222,14
May,531224,31
May,531991,6
May,532001,1
May,532008,247
May,532009,115
May,532319,12
May,532555,4
May,533051,28
May,533052,4
May,533060,10
May,533287,23
May,533289,17
May,533290,10
May,533360,20
May,533361,29
May,533401,52
May,533402,63
May,533407,26
May,533408,31
May,533683,22
May,533685,24
May,533770,118
May,533771,104
May,533935,1
May,533991,10
May,534103,1
May,534104,19
May,535310,41
May,535858,71
May,535993,55
May,537439,6
May,538344,28
May,538603,11
May,538746,67
May,539742,12
May,540362,35
May,540363,46
May,540364,35
May,540365,16
May,541547,15
May,541548,19
May,541958,232
May,542463,1
May,542954,19
May,543522,6
May,544024,40
May,544922,29
May,544923,24
May,544924,30
May,545187,75
May,545188,53
May,545189,68
May,545190,34
May,545191,45
May,545192,48
May,545194,59
May,545229,4
May,545230,56
May,545231,48
May,545482,15
May,545483,6
May,545784,144
May,545813,16
May,545814,20
May,545831,37
May,546258,1
May,546818,63
May,546918,16
May,547494,52
May,547495,33
May,547496,18
May,547497,21
May,547675,10
May,548243,17
May,548919,683
May,549376,2
May,549381,70
May,549382,42
May,550680,21
May,550892,22
May,550893,3
May,551008,29
May,551009,48
May,551010,14
May,551802,1
May,552233,1
May,552236,243
May,552237,7
May,553091,6
May,553092,39
May,553093,21
May,553094,22
May,553544,1
May,553853,19
May,553857,60
May,553858,75
May,554276,21
May,554289,59
May,554290,76
May,554437,3
May,554439,14
May,554864,10
May,555341,16
May,555345,34
May,555347,22
May,555348,19
May,555350,21
May,555351,17
May,555901,11
May,555902,19
May,555903,32
May,555904,36
May,555905,6
May,555909,44
May,555911,22
May,555912,14
May,555916,1
May,555930,1
May,555945,122
May,556436,3
May,556563,4
May,556564,36
May,557155,97
May,557156,12
May,557157,32
May,557158,1
May,557159,58
May,557160,27
May,557162,20
May,557163,7
May,557438,179
May,558649,47
May,558672,1
May,558818,13
May,561861,1
May,561867,1
May,562018,28
May,562019,3
May,562021,17
May,562022,5
May,562027,8
May,562028,31
May,562030,18
May,562033,7
May,562034,20
May,562035,4
May,562036,23
May,562040,23
May,562041,15
May,562046,3
May,562256,3
May,562394,15
May,562395,4
May,562396,36
May,562401,2
May,562407,19
May,562408,17
May,562409,18
May,562790,21
May,562791,2
May,562946,40
May,562979,3
May,562982,1
May,562983,6
May,562989,10
May,562990,6
May,563013,46
May,563634,25
May,563824,122
May,563935,35
May,563936,80
May,563937,2
May,564051,14
May,564052,5
May,564253,19
May,564257,48
May,564587,1
May,564589,1
May,564876,1
May,564877,4
May,564878,7
May,564881,9
May,564884,1
May,564901,9
May,565727,5
May,565732,1
May,566767,90
May,567016,1
May,567113,3
May,567370,34
May,567371,41
May,567373,65
May,567374,36
May,567389,67
May,567391,5
May,567392,6
May,567393,12
May,567394,4
May,567395,16
May,567470,8
May,567471,12
May,567473,39
May,567474,10
May,567840,6
May,568392,7
May,568417,17
May,568422,21
May,568953,11
May,568954,7
May,568956,4
May,568957,1
May,568959,17
May,568960,48
May,568961,1
May,568966,1
May,568967,34
May,568968,3
May,568971,22
May,568972,26
May,568974,24
May,568975,53
May,568976,123
May,569112,7
May,569113,21
May,569114,3
May,569115,32
May,569116,17
May,569117,35
May,569118,10
May,569124,32
May,569125,2
May,569126,2
May,569127,1
May,569129,1
May,569192,17
May,569193,53
May,569194,39
May,569211,22
May,569802,12
May,569803,58
May,570291,12
May,570292,46
May,570293,14
May,570294,2
May,570297,7
May,570598,6
May,570599,9
May,570600,8
May,570726,3
May,570729,2
May,570732,1
May,570733,1
May,570734,2
May,570735,1
May,570736,3
May,570738,1
May,570927,217
May,570928,148
May,570929,144
May,570932,35
May,570933,3
May,570934,22
May,570935,63
May,570936,11
May,570937,6
May,570938,19
May,570939,30
May,570940,16
May,570941,88
May,570942,154
May,570943,4
May,570944,17
May,570959,85
May,570961,482
May,570963,127
May,570965,47
May,570966,141
May,570967,92
May,570969,248
May,570970,99
May,570971,186
May,570972,121
May,570973,177
May,570974,13
May,570975,159
May,570976,92
May,570977,47
May,570978,148
May,570997,5
May,570998,5
May,570999,4
May,571000,1
May,571002,5
May,571003,2
May,571005,8
May,571006,3
May,571008,9
May,571018,55
May,571021,11
May,571029,1
May,571030,13
May,571031,6
May,571032,4
May,571033,4
May,571034,8
May,571035,18
May,571036,5
May,571131,190
May,571132,18
May,571133,43
May,571134,37
May,571135,61
May,571136,20
May,571137,24
May,571138,180
May,571139,23
May,571140,19
May,571141,9
May,571156,10
May,571223,157
May,571224,4
May,571225,186
May,571226,1
May,571227,152
May,571229,37
May,571230,27
May,571231,81
May,571232,2
May,571234,52
May,571235,108
May,571236,2
May,571238,34
May,571240,1
May,571241,5
May,571243,24
May,571245,44
May,571247,118
May,571248,124
May,571249,51
May,571253,28
May,571255,1
May,571256,1
May,571257,5
May,571258,1
May,571259,71
May,571260,13
May,571261,24
May,571262,2
May,571265,30
May,571268,9
May,571269,13
May,571270,40
May,571271,15
May,571272,17
May,571273,47
May,571276,1
May,571277,1
May,571278,4
May,571279,2
May,571378,16
May,571379,50
May,571424,113
May,571425,36
May,571426,47
May,571427,37
May,571428,14
May,571429,10
May,571439,23
May,571440,26
May,571441,1
May,571582,2
May,571583,1
May,571584,4
May,571585,2
May,571586,1
May,571588,3
May,571589,2
May,571593,5
May,571594,4
May,571595,2
May,571596,4
May,571597,1
May,571598,1
May,571599,1
May,571600,1
May,571601,3
May,571602,1
May,571927,7
May,571931,11
May,571932,16
May,571933,29
May,571935,3
May,571939,29
May,571941,18
May,571942,5
May,571945,21
May,571947,29
May,571949,15
May,572023,2
May,572025,36
May,572034,40
May,572042,1
May,572044,1
May,572048,132
May,572049,1
May,572053,24
May,572054,1
May,572055,29
May,572056,27
May,572057,9
May,572058,8
May,572059,5
May,572061,19
May,572063,33
May,572075,7
May,572076,1
May,572077,1
May,572280,6
May,572281,2
May,572282,32
May,572283,25
May,572284,5
May,572285,9
May,572286,2
May,572287,1
May,572288,2
May,572289,1
May,572291,2
May,572292,1
May,572293,4
May,572294,2
May,572296,3
May,572297,3
May,572298,1
May,572322,15
May,572323,19
May,572324,4
May,572325,4
May,572326,1
May,572327,18
May,572368,7
May,572509,1
May,572514,1
May,572516,28
May,572517,50
May,572518,20
May,572519,43
May,572520,93
May,572521,52
May,572523,2
May,572526,38
May,572542,1
May,572543,2
May,572545,1
May,572547,25
May,572548,14
May,572549,2
May,572550,31
May,572551,1
May,572553,22
May,572577,2
May,572578,25
May,572579,25
May,572580,12
May,572911,1
May,573030,3
May,573031,12
May,573032,12
May,573033,20
May,573034,9
May,573035,2
May,573036,5
May,573037,5
May,573038,4
May,573039,6
May,573324,3
May,573325,5
May,573326,4
May,573327,5
May,573328,5
May,573329,20
May,573330,7
May,573331,20
May,573332,1
May,573333,5
May,573334,1
May,573335,10
May,573336,4
May,573337,1
May,573338,18
May,573339,5
May,573340,23
May,573341,4
May,573342,17
May,573343,17
May,573344,7
May,573345,6
May,573346,8
May,573347,5
May,573348,13
May,573494,5
May,573495,2
May,573496,2
May,573497,2
May,573498,1
May,573502,6
May,573556,1
May,573557,19
May,573558,3
May,573559,37
May,573560,22
May,573561,23
May,573562,9
May,573563,16
May,573564,25
May,573565,17
May,573566,8
May,573567,1
May,573573,5
May,573574,2
May,573578,21
May,573579,17
May,573580,35
May,573581,50
May,573582,2
May,573584,6
May,573610,4
May,573611,10
May,573612,5
May,573613,2
May,573614,8
May,573615,15
May,573616,5
May,573617,1
May,573703,1
May,573706,1
May,573707,1
May,573708,59
May,573709,1
May,573741,21
May,573742,15
May,573743,24
May,573744,40
May,573745,8
May,573746,30
May,573747,20
May,573748,45
May,573749,39
May,573750,22
May,573792,1
May,573793,3
May,573794,7
May,573795,3
May,573797,1
May,573829,1
May,573830,4
May,573831,6
May,573832,4
May,573835,1
May,573836,2
May,573837,2
May,573838,1
May,573839,1
May,573840,2
May,574095,6
May,574096,16
May,574097,12
May,574098,31
May,574099,30
May,574100,16
May,574101,5
May,574102,29
May,574103,31
May,574104,5
May,574105,101
May,574106,122
May,574107,6
May,574108,9
May,574109,12
May,574110,8
May,574111,9
May,574112,7
May,574113,18
May,574114,8
May,574115,18
May,574116,4
May,574117,9
May,574118,11
May,574310,6
May,574311,9
May,574312,6
May,574313,4
May,574314,9
May,574315,14
May,574549,1
May,574550,5
May,574551,2
May,574552,1
May,574553,13
May,574554,9
May,574555,16
May,574742,54
May,574743,54
May,574744,62
May,574745,99
May,574746,47
May,574750,1
May,574753,2
May,574754,3
May,574755,15
May,574756,7
May,574757,10
May,574758,6
May,574759,5
May,574760,10
May,574761,4
May,574762,15
May,574763,1
May,574764,33
May,574765,7
May,574766,9
May,574864,27
May,575052,4
May,575053,5
May,575054,4
May,575055,4
May,575056,3
May,575057,2
May,575058,2
May,575061,3
May,575065,5
May,575066,1
May,575067,1
May,575068,1
May,575072,3
May,575073,6
May,575074,3
May,575075,5
May,575076,2
May,575084,5
May,575085,4
May,575086,4
May,575087,5
May,575088,3
May,575090,4
May,575091,1
May,575092,1
May,575093,3
May,575094,3
May,575095,1
May,575096,8
May,575097,7
May,575098,4
May,575099,1
May,575100,1
May,575101,10
May,575102,6
May,575103,30
May,575104,5
May,575105,5
May,575106,10
May,575848,5
May,575850,2
May,575851,2
May,575852,6
May,575853,2
May,575854,3
May,575855,15
May,575860,5
May,575861,5
May,575862,3
May,575863,9
May,575864,1
May,575866,2
May,575868,6
May,575869,1
May,575871,1
May,575872,1
May,575873,4
May,575875,2
May,575876,6
May,575877,4
May,575878,1
May,576393,8
May,576394,3
May,576395,1
May,576396,1
May,576397,2
May,576400,9
May,576401,7
May,576402,14
May,576514,8
May,576516,9
May,576518,28
May,576519,5
May,576520,15
May,576523,2
May,576524,4
May,576525,5
May,576526,8
May,576747,1
May,576749,1
May,576750,1
May,576852,4
May,576854,1
May,576857,1
May,576858,1
May,576859,2
May,576861,7
May,576862,12
May,576863,10
May,576864,7
May,576865,1
May,576866,4
May,576867,8
May,576868,6
May,576869,8
May,576871,8
May,576872,5
May,576873,8
May,576874,1
May,576875,1
May,576877,3
May,576878,4
May,576880,12
May,576881,4
May,576882,22
May,576883,26
May,576884,2
May,576885,2
May,576886,8
May,576887,23
May,576888,3
May,576889,9
May,576890,28
May,576891,1
May,576892,12
May,576893,25
May,576894,7
May,576895,3
May,576896,7
May,576897,31
May,576898,1
May,576899,21
May,576919,2
November,506150,51
November,506152,18
November,506153,20
November,506154,16
November,506172,20
November,506173,41
November,506280,125
November,506527,22
November,508810,1
November,508811,1
November,508812,4
November,508813,4
November,508824,7
November,508825,16
November,508836,7
November,508839,2
November,508840,6
November,508848,4
November,510292,7
November,517693,8
November,518228,24
November,518243,7
November,518445,8
November,518536,1
November,518538,10
November,522192,3
November,522342,15
November,522628,1
November,524361,6
November,526208,17
November,526307,7
November,526308,7
November,526309,3
November,526310,4
November,526584,40
November,526586,15
November,527097,5
November,527495,10
November,527497,5
November,528193,12
November,528194,1
November,528201,4
November,528202,3
November,528814,6
November,528815,23
November,529497,26
November,530297,41
November,530298,42
November,530299,57
November,530302,53
November,530343,22
November,530344,13
November,530345,14
November,531179,18
November,531219,12
November,531224,9
November,531991,2
November,532008,118
November,532009,25
November,533051,6
November,533052,1
November,533287,4
November,533289,5
November,533290,2
November,533360,9
November,533361,6
November,533401,11
November,533402,36
November,533407,2
November,533408,9
November,533683,15
November,533685,7
November,533770,37
November,533771,20
November,534104,5
November,535310,20
November,535858,35
November,535993,28
November,537439,4
November,538344,7
November,538746,24
November,540362,11
November,540363,12
November,540364,14
November,540365,3
November,541547,8
November,541548,5
November,541958,68
November,542954,1
November,543522,3
November,544024,4
November,544922,19
November,544923,6
November,544924,21
November,545187,12
November,545188,14
November,545189,24
November,545190,3
November,545191,11
November,545192,8
November,545194,8
November,545229,5
November,545230,28
November,545231,15
November,545482,4
November,545483,2
November,545784,30
November,545813,6
November,545814,2
November,545831,9
November,546818,12
November,546918,4
November,547494,6
November,547495,8
November,547496,7
November,547497,3
November,547675,2
November,548243,5
November,548919,133
November,549381,20
November,549382,12
November,550680,7
November,550892,3
November,551008,8
November,551009,34
November,551010,5
November,552236,78
November,552237,2
November,553092,33
November,553093,9
November,553094,22
November,553853,9
November,553857,10
November,553858,18
November,554110,1
November,554276,9
November,554289,25
November,554290,25
November,554439,1
November,554864,2
November,555341,6
November,555345,6
November,555347,13
November,555348,12
November,555350,6
November,555351,4
November,555357,1
November,555902,3
November,555903,5
November,555904,15
November,555905,2
November,555909,14
November,555911,9
November,555912,1
November,555945,17
November,556563,11
November,556564,5
November,557155,45
November,557156,2
November,557157,8
November,557159,15
November,557160,1
November,557162,5
November,557163,4
November,557438,36
November,558649,5
November,558818,3
November,562018,3
November,562027,1
November,562028,8
November,562030,1
November,562034,5
November,562035,1
November,562036,8
November,562040,10
November,562041,1
November,562046,1
November,562394,4
November,562395,3
November,562396,4
November,562408,5
November,562409,5
November,562790,1
November,562946,13
November,562979,1
November,563013,19
November,563634,8
November,563824,36
November,563935,1
November,563936,36
November,563937,1
November,564051,1
November,564881,8
November,564901,1
November,565732,1
November,566767,7
November,567020,3
November,567101,2
November,567370,9
November,567371,1
November,567372,19
November,567373,12
November,567374,13
November,567389,21
November,567391,3
November,567393,3
November,567394,1
November,567395,3
November,567468,4
November,567469,3
November,567470,3
November,567471,4
November,567473,14
November,567474,3
November,568392,2
November,568417,4
November,568422,3
November,568953,3
November,568954,1
November,568957,5
November,568959,1
November,568960,14
November,568961,1
November,568967,15
November,568968,5
November,568969,1
November,568971,12
November,568972,23
November,568974,33
November,568975,22
November,568976,77
November,569113,1
November,569115,1
November,569117,7
November,569118,1
November,569124,16
November,569192,11
November,569193,17
November,569194,9
November,569211,10
November,569802,9
November,569803,29
November,570291,8
November,570292,26
November,570597,1
November,570598,1
November,570599,8
November,570600,3
November,570927,52
November,570928,37
November,570929,33
November,570932,1
November,570935,2
November,570939,6
November,570940,30
November,570941,19
November,570942,20
November,570943,44
November,570944,14
November,570959,25
November,570961,134
November,570963,44
November,570965,18
November,570966,45
November,570967,23
November,570969,64
November,570970,40
November,570971,33
November,570972,37
November,570973,49
November,570974,50
November,570975,58
November,570976,20
November,570977,44
November,570978,30
November,571006,1
November,571018,21
November,571021,3
November,571030,6
November,571031,1
November,571035,3
November,571131,63
November,571132,4
November,571133,4
November,571134,8
November,571135,13
November,571136,19
November,571137,12
November,571138,44
November,571139,7
November,571140,8
November,571141,24
November,571156,2
November,571223,30
November,571224,8
November,571225,28
November,571227,50
November,571229,5
November,571231,18
November,571234,12
November,571235,39
November,571238,9
November,571241,1
November,571242,8
November,571244,1
November,571245,13
November,571247,43
November,571248,36
November,571249,23
November,571250,5
November,571251,2
November,571253,16
November,571259,24
November,571260,3
November,571263,1
November,571265,5
November,571268,4
November,571269,2
November,571270,6
November,571271,3
November,571272,13
November,571273,8
November,571378,11
November,571379,16
November,571424,50
November,571425,18
November,571426,8
November,571427,12
November,571428,3
November,571429,1
November,571439,1
November,571440,1
November,571588,1
November,571927,6
November,571931,4
November,571932,3
November,571933,12
November,571939,6
November,571945,7
November,571947,14
November,571949,4
November,572025,11
November,572034,8
November,572048,26
November,572053,1
November,572055,5
November,572056,5
November,572057,2
November,572061,5
November,572063,9
November,572076,1
November,572280,1
November,572281,1
November,572282,6
November,572291,1
November,572292,1
November,572296,2
November,572326,1
November,572327,1
November,572516,3
November,572517,2
November,572518,1
November,572519,1
November,572520,5
November,572521,2
November,572526,8
November,572548,1
November,572578,14
November,572579,2
November,572580,6
November,573030,29
November,573031,4
November,573033,17
November,573035,1
November,573037,1
November,573324,2
November,573325,1
November,573326,2
November,573329,1
November,573331,6
November,573335,4
November,573336,1
November,573338,19
November,573340,10
November,573341,1
November,573342,3
November,573343,3
November,573344,1
November,573347,1
November,573348,2
November,573497,1
November,573556,1
November,573557,1
November,573558,1
November,573559,25
November,573560,4
November,573561,10
November,573562,3
November,573563,4
November,573564,5
November,573565,6
November,573574,2
November,573578,2
November,573579,1
November,573580,8
November,573581,5
November,573610,1
November,573612,1
November,573613,1
November,573614,4
November,573616,2
November,573617,5
November,573706,1
November,573741,1
November,573742,1
November,573744,8
November,573746,1
November,573748,18
November,573749,12
November,573832,2
November,574095,1
November,574096,3
November,574097,1
November,574098,5
November,574099,8
November,574100,2
November,574102,1
November,574103,1
November,574105,29
November,574106,22
November,574107,1
November,574108,1
November,574110,2
November,574113,2
November,574114,1
November,574115,11
November,574118,1
November,574310,2
November,574314,2
November,574550,2
November,574552,1
November,574553,6
November,574554,11
November,574555,5
November,574742,19
November,574743,25
November,574744,17
November,574745,25
November,574746,14
November,574750,1
November,574752,3
November,574753,2
November,574754,1
November,574755,2
November,574756,2
November,574757,5
November,574758,2
November,574759,1
November,574761,1
November,574762,10
November,574763,2
November,574764,18
November,574765,2
November,574766,2
November,574864,7
November,575052,1
November,575053,2
November,575054,1
November,575055,1
November,575057,1
November,575058,3
November,575065,1
November,575072,2
November,575073,1
November,575074,1
November,575076,1
November,575084,1
November,575085,2
November,575086,1
November,575090,1
November,575091,2
November,575092,1
November,575094,1
November,575102,2
November,575103,3
November,575104,1
November,575105,3
November,575106,5
November,575848,2
November,575851,2
November,575852,5
November,575853,1
