SKU_Code,Product_Name,Brand,Date,Actual,Forecast,Lower_Bound,Upper_Bound
506280,LAK NE REMOVER,Lakme,2025-10-01,8.0,8.995084245887606,4.232696875779246,14.044672339791514
506280,LAK NE REMOVER,Lakme,2025-10-02,16.0,9.114479681252847,3.9282726914434467,13.92889246346418
506280,LAK NE REMOVER,Lakme,2025-10-03,12.0,10.41739032202173,5.631189957489172,15.312313791440918
506280,LAK NE REMOVER,Lakme,2025-10-04,14.0,15.140884927111264,10.03264946293447,20.29725294673171
506280,LAK NE REMOVER,Lakme,2025-10-05,15.0,15.746919232051695,11.00191540693014,20.8421096928223
506280,LAK NE REMOVER,Lakme,2025-10-06,6.0,7.703741630655493,2.4215814188834504,12.330245091742883
506280,LAK NE REMOVER,Lakme,2025-10-07,9.0,9.230188492522949,4.341670631040493,14.007955762104446
506280,LAK NE REMOVER,Lakme,2025-10-08,8.0,8.959296389348884,4.0781354988635155,13.720973627073352
506280,LAK NE REMOVER,Lakme,2025-10-09,12.0,9.078196175328625,4.345753985051239,13.821810076635767
506280,LAK NE REMOVER,Lakme,2025-10-10,13.0,10.37589650844696,5.341040723574802,15.290591611149628
506280,LAK NE REMOVER,Lakme,2025-10-11,17.0,15.080542487381056,10.185455348965952,20.08624371284306
506280,LAK NE REMOVER,Lakme,2025-10-12,15.0,15.684125753937717,11.030057713388528,20.6410922037454
506280,LAK NE REMOVER,Lakme,2025-10-13,2.0,7.673004160367715,2.662513560354186,12.531992294295858
506280,LAK NE REMOVER,Lakme,2025-10-14,4.0,9.193339586612973,4.422283510669603,13.930636677948362
506280,LAK NE REMOVER,Lakme,2025-10-15,7.0,8.923508532804423,3.7926508230822646,13.390019518114785
506280,LAK NE REMOVER,Lakme,2025-10-16,16.0,9.041912669399693,3.9223338833485952,14.06635251628407
506280,LAK NE REMOVER,Lakme,2025-10-17,4.0,10.334402694852592,5.584616823389021,15.58503913353341
506280,LAK NE REMOVER,Lakme,2025-10-18,17.0,15.020200047635656,10.216369193181238,20.12177349086046
506280,LAK NE REMOVER,Lakme,2025-10-19,25.0,15.621332275807758,10.701974677240687,20.423517908747403
506280,LAK NE REMOVER,Lakme,2025-10-20,8.0,7.642266690081445,2.5754471209958445,12.434981233596421
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-21,11.0,11.573791690248484,7.453846019889982,15.704449463117044
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-22,8.0,7.103864312572909,2.7245054648347486,11.268973730114467
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-23,4.0,6.140155834617882,1.9872330750752007,10.153656025944265
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-24,10.0,6.837937693978827,2.5023311696722015,11.1078430701765
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-25,5.0,6.636948510551496,2.55592502163071,10.7614367668974
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-26,3.0,6.239062597469074,2.140572020547918,10.752941188461095
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-27,6.0,9.118830459369047,5.228657718624924,13.427979965586186
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-28,11.0,11.595128775713865,7.358223354733437,15.91970823624621
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-29,3.0,7.116957329491457,3.284076558784492,11.115238955084097
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-09-30,6.0,6.151469677190814,1.8483338237939508,10.465642003423675
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-01,12.0,6.850533952731452,2.6559446216639233,11.246779446335166
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-02,11.0,6.649171307837714,2.455690077685076,10.765435852815619
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-03,2.0,6.250549614375455,1.9985199694329085,10.364456385636291
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-04,15.0,9.135615130844284,4.730730419974307,13.528254674522698
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-05,11.0,11.61646586118173,7.280849530488887,15.788152242681322
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-06,4.0,7.130050346425813,2.903875401786695,11.315297600989197
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-07,4.0,6.1627835197598,2.112277200516551,10.52434576846214
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-08,6.0,6.863130211491436,2.7941134067919555,11.271739223424822
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-09,2.0,6.661394105130586,2.66653762394058,10.941885324362245
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-10,4.0,6.262036631285368,1.8828170001694975,10.50735613277348
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-11,11.0,9.152399802319541,5.3176040371948226,13.294887787696375
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-12,14.0,11.637802946653066,7.41531302770447,16.17193674769617
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-13,3.0,7.143143363343965,2.9436648897705995,11.270002452553122
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-14,8.0,6.174097362332738,2.0725471093639274,10.263602491875158
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-15,6.0,6.875726470248261,2.5389779737398235,10.878844107768073
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-16,8.0,6.673616902416801,2.4410449787677284,10.919705906632034
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-17,6.0,6.273523648188822,2.2077479802843443,10.458595409692416
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-18,5.0,9.169184473789496,4.872493394635181,13.796627484858853
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-19,13.0,11.659140032119689,7.28958782220215,15.981801041308836
